databaseId,caseId/en,title,citation
csc-scc,2001scc18,United States of America v. Kwok,"[2001] 1 SCR 532, 2001 SCC 18 (CanLII)"
csc-scc,2001scc22,Saskatchewan Indian Gaming Authority Inc. v. CAW-Canada,"[2001] 1 SCR 644, 2001 SCC 22 (CanLII)"
csc-scc,2001scc17,R. v. W.B.C.,"[2001] 1 SCR 530, 2001 SCC 17 (CanLII)"
csc-scc,2001scc16,R. v. Z.L.,"[2001] 1 SCR 528, 2001 SCC 16 (CanLII)"
csc-scc,2001scc15,Ontario English Catholic Teachers' Assn. v. Ontario (Attorney General),"[2001] 1 SCR 470, 2001 SCC 15 (CanLII)"
csc-scc,2001scc14,R. v. McClure,"[2001] 1 SCR 445, 2001 SCC 14 (CanLII)"
csc-scc,2001scc13,Miller v. Monit International Inc.,"[2001] 1 SCR 432, 2001 SCC 13 (CanLII)"
csc-scc,2001scc12,Miller v. Canada,"[2001] 1 SCR 407, 2001 SCC 12 (CanLII)"
csc-scc,2001scc11,Spire Freezers Ltd. v. Canada,"[2001] 1 SCR 391, 2001 SCC 11 (CanLII)"
csc-scc,2001scc10,Backman v. Canada,"[2001] 1 SCR 367, 2001 SCC 10 (CanLII)"
csc-scc,2001scc9,R. v. Berntson,"[2001] 1 SCR 365, 2001 SCC 9 (CanLII)"
csc-scc,2001scc8,R. v. Guttman,"[2001] 1 SCR 363, 2001 SCC 8 (CanLII)"
csc-scc,2001scc7,United States v. Burns,"[2001] 1 SCR 283, 2001 SCC 7 (CanLII)"
csc-scc,2001scc6,R. v. Ferguson,"[2001] 1 SCR 281, 2001 SCC 6 (CanLII)"
csc-scc,2001scc5,R. v. Deane,"[2001] 1 SCR 279, 2001 SCC 5 (CanLII)"
csc-scc,2001scc4,Ellis-Don Ltd. v. Ontario (Labour Relations Board),"[2001] 1 SCR 221, 2001 SCC 4 (CanLII)"
csc-scc,2001scc3,R. v. Parrott,"[2001] 1 SCR 178, 2001 SCC 3 (CanLII)"
csc-scc,2001scc2,R. v. Sharpe,"[2001] 1 SCR 45, 2001 SCC 2 (CanLII)"
csc-scc,2001scc1,R. v. Latimer,"[2001] 1 SCR 3, 2001 SCC 1 (CanLII)"
csc-scc,2000scc69,Little Sisters Book and Art Emporium v. Canada (Minister of Justice),"[2000] 2 SCR 1120, 2000 SCC 69 (CanLII)"
csc-scc,2000scc68,Whirlpool Corp. v. Maytag Corp.,"[2000] 2 SCR 1116, 2000 SCC 68 (CanLII)"
csc-scc,2000scc67,Whirlpool Corp. v. Camco Inc.,"[2000] 2 SCR 1067, 2000 SCC 67 (CanLII)"
csc-scc,2000scc66,Free World Trust v. Électro Santé Inc.,"[2000] 2 SCR 1024, 2000 SCC 66 (CanLII)"
csc-scc,2000scc65,R. v. Araujo,"[2000] 2 SCR 992, 2000 SCC 65 (CanLII)"
csc-scc,2000scc64,Pacific National Investments Ltd. v. Victoria (City),"[2000] 2 SCR 919, 2000 SCC 64 (CanLII)"
csc-scc,2000scc62,Syndicat de l'enseignement du Grand-Portage v. Morency,"[2000] 2 SCR 913, 2000 SCC 62 (CanLII)"
csc-scc,2000scc61,R. v. Simard,"[2000] 2 SCR 911, 2000 SCC 61 (CanLII)"
csc-scc,2000scc60,Martel building Ltd. v. Canada,"[2000] 2 SCR 860, 2000 SCC 60 (CanLII)"
csc-scc,2000scc58,R. v. Knoblauch,"[2000] 2 SCR 780, 2000 SCC 58 (CanLII)"
csc-scc,2000scc57,Harper v. Canada (Attorney General),"[2000] 2 SCR 764, 2000 SCC 57 (CanLII)"
csc-scc,2000scc56,R. v. Avetysan,"[2000] 2 SCR 745, 2000 SCC 56 (CanLII)"
csc-scc,2000scc55,R. v. Russell,"[2000] 2 SCR 731, 2000 SCC 55 (CanLII)"
csc-scc,2000scc54,R. v. Beauchamp,"[2000] 2 SCR 720, 2000 SCC 54 (CanLII)"
csc-scc,2000scc53,R. v. Charlebois,"[2000] 2 SCR 674, 2000 SCC 53 (CanLII)"
csc-scc,2000scc52,Musqueam Indian Band v. Glass,"[2000] 2 SCR 633, 2000 SCC 52 (CanLII)"
csc-scc,2000scc51,R. v. J.-L.J.,"[2000] 2 SCR 600, 2000 SCC 51 (CanLII)"
csc-scc,2000scc50,R. v. Sutton,"[2000] 2 SCR 595, 2000 SCC 50 (CanLII)"
csc-scc,2000scc59,R. v. N.M.P.,"[2000] 2 SCR 857, 2000 SCC 59 (CanLII)"
csc-scc,2000scc49,R. v. M.O.,"[2000] 2 SCR 594, 2000 SCC 49 (CanLII)"
csc-scc,2000scc48,Winnipeg Child and Family Services v. K.L.W.,"[2000] 2 SCR 519, 2000 SCC 48 (CanLII)"
csc-scc,2000scc47,R. v. Lévesque,"[2000] 2 SCR 487, 2000 SCC 47 (CanLII)"
csc-scc,2000scc46,R. v. Darrach,"[2000] 2 SCR 443, 2000 SCC 46 (CanLII)"
csc-scc,2000scc45,Public School Boards'  Assn. of Alberta v. Alberta (Attorney General),"[2000] 2 SCR 409, 2000 SCC 45 (CanLII)"
csc-scc,2000scc44,Blencoe v. British Columbia (Human Rights Commission),"[2000] 2 SCR 307, 2000 SCC 44 (CanLII)"
csc-scc,2000scc43,R. v. D.D.,"[2000] 2 SCR 275, 2000 SCC 43 (CanLII)"
csc-scc,2000scc42,R. v. Hamelin,"[2000] 2 SCR 273, 2000 SCC 42 (CanLII)"
csc-scc,2000scc41,R. v. Caouette,"[2000] 2 SCR 271, 2000 SCC 41 (CanLII)"
csc-scc,2000scc40,R. v. Starr,"[2000] 2 SCR 144, 2000 SCC 40 (CanLII)"
csc-scc,2000scc39,R. v. Morrisey,"[2000] 2 SCR 90, 2000 SCC 39 (CanLII)"
csc-scc,2000scc38,R. v. Oickle,"[2000] 2 SCR 3, 2000 SCC 38 (CanLII)"
csc-scc,2000scc37,Lovelace v. Ontario,"[2000] 1 SCR 950, 2000 SCC 37 (CanLII)"
csc-scc,2000scc36,Will-Kare Paving & Contracting Ltd. v. Canada,"[2000] 1 SCR 915, 2000 SCC 36 (CanLII)"
csc-scc,2000scc35,F.N. (Re),"[2000] 1 SCR 880, 2000 SCC 35 (CanLII)"
csc-scc,2000scc34,Friedmann Equity Developments Inc. v. Final Note Ltd.,"[2000] 1 SCR 842, 2000 SCC 34 (CanLII)"
csc-scc,2000scc63,R. v. Khan,"[2000] 2 SCR 915, 2000 SCC 63 (CanLII)"
csc-scc,2000scc33,R. v. Catcheway,"[2000] 1 SCR 838, 2000 SCC 33 (CanLII)"
csc-scc,2000scc32,Reference re Gruenke,"[2000] 1 SCR 836, 2000 SCC 32 (CanLII)"
csc-scc,2000scc31,Reference re Firearms Act (Can.),"[2000] 1 SCR 783, 2000 SCC 31 (CanLII)"
csc-scc,2000scc30,R. v. A.R.B.,"[2000] 1 SCR 781, 2000 SCC 30 (CanLII)"
csc-scc,2000scc29,R. v. Jolivet,"[2000] 1 SCR 751, 2000 SCC 29 (CanLII)"
csc-scc,2000scc28,Granovsky v. Canada (Minister of Employment and Immigration),"[2000] 1 SCR 703, 2000 SCC 28 (CanLII)"
csc-scc,2000scc27,Quebec (Commission des droits de la personne et des droits de la jeunesse) v. Montréal (City); Quebec (Commission des droits de la personne et des droits de la jeunesse) v. Boisbriand (City),"[2000] 1 SCR 665, 2000 SCC 27 (CanLII)"
csc-scc,2000scc26,Laflamme v. Prudential-Bache Commodities Canada Ltd.,"[2000] 1 SCR 638, 2000 SCC 26 (CanLII)"
csc-scc,2000scc25,Sansalone v. Wawanesa Mutual Insurance Co.,"[2000] 1 SCR 627, 2000 SCC 25 (CanLII)"
csc-scc,2000scc24,"Non-Marine Underwriters, Lloyd's of London v. Scalera","[2000] 1 SCR 551, 2000 SCC 24 (CanLII)"
csc-scc,2000scc23,"Ajax (Town) v. CAW, Local 222","[2000] 1 SCR 538, 2000 SCC 23 (CanLII)"
csc-scc,2000scc22,R. v. G.D.B.,"[2000] 1 SCR 520, 2000 SCC 22 (CanLII)"
csc-scc,2000scc21,Global Securities Corp. v. British Columbia (Securities Commission),"[2000] 1 SCR 494, 2000 SCC 21 (CanLII)"
csc-scc,2000scc20,R. v. Arrance,"[2000] 1 SCR 488, 2000 SCC 20 (CanLII)"
csc-scc,2000scc19,R. v. Arthurs,"[2000] 1 SCR 481, 2000 SCC 19 (CanLII)"
csc-scc,2000scc18,R. v. Wust,"[2000] 1 SCR 455, 2000 SCC 18 (CanLII)"
csc-scc,2000scc17,R. v. A.G.,"[2000] 1 SCR 439, 2000 SCC 17 (CanLII)"
csc-scc,2000scc16,R. v. Molodowic,"[2000] 1 SCR 420, 2000 CSC 16 (CanLII)"
csc-scc,2000scc15,R. v. Biniaris,"[2000] 1 SCR 381, 2000 SCC 15 (CanLII)"
csc-scc,2000scc14,Regina Police Assn. Inc. v. Regina (City) Board of Police Commissioners,"[2000] 1 SCR 360, 2000 SCC 14 (CanLII)"
csc-scc,2000scc13,Nanaimo (City) v. Rascal Trucking Ltd.,"[2000] 1 SCR 342, 2000 SCC 13 (CanLII)"
csc-scc,2000scc12,Ingles v. Tutkaluk Construction Ltd.,"[2000] 1 SCR 298, 2000 SCC 12 (CanLII)"
csc-scc,2000scc11,R. v. Brooks,"[2000] 1 SCR 237, 2000 SCC 11 (CanLII)"
csc-scc,2000scc10,R. v. Wells,"[2000] 1 SCR 207, 2000 SCC 10 (CanLII)"
csc-scc,2000scc9,R. v. Bunn,"[2000] 1 SCR 183, 2000 SCC 9 (CanLII)"
csc-scc,2000scc8,R. v. R.A.R.,"[2000] 1 SCR 163, 2000 SCC 8 (CanLII)"
csc-scc,2000scc7,R. v. R.N.S.,"[2000] 1 SCR 149, 2000 SCC 7 (CanLII)"
csc-scc,2000scc6,R. v. L.F.W.,"[2000] 1 SCR 132, 2000 SCC 6 (CanLII)"
csc-scc,2000scc5,R. v. Proulx,"[2000] 1 SCR 61, 2000 SCC 5 (CanLII)"
csc-scc,2000scc4,Lindsay v. Saskatchewan (Workers' Compensation Board),"[2000] 1 SCR 59, 2000 SCC 4 (CanLII)"
csc-scc,2000scc3,Kovach v. British Columbia (Workers' Compensation Board),"[2000] 1 SCR 55, 2000 SCC 3 (CanLII)"
csc-scc,2000scc2,Public School Boards' Assn. of Alberta v. Alberta (Attorney General),"[2000] 1 SCR 44, 2000 SCC 2 (CanLII)"
csc-scc,2000scc1,Arsenault-Cameron v. Prince Edward Island,"[2000] 1 SCR 3, 2000 SCC 1 (CanLII)"
csc-scc,1999canlii646,British Columbia (Superintendent of Motor Vehicles) v. British Columbia (Council of Human Rights),"[1999] 3 SCR 868, 1999 CanLII 646 (SCC)"
csc-scc,1999canlii645,R. v. Terceira,"[1999] 3 SCR 866, 1999 CanLII 645 (SCC)"
csc-scc,1999canlii644,R. v. Pelletier,"[1999] 3 SCR 863, 1999 CanLII 644 (SCC)"
csc-scc,1999canlii642,Renaud v. Quebec (Commission des affaires sociales),"[1999] 3 SCR 855, 1999 CanLII 642 (SCC)"
csc-scc,1999canlii643,Apotex Inc. v. Bayer Aktiengesellschaft,"[1999] 3 SCR 857, 1999 CanLII 643 (SCC)"
csc-scc,1999canlii639,65302 British Columbia Ltd. v. Canada,"[1999] 3 SCR 804, 1999 CanLII 639 (SCC)"
csc-scc,1999canlii638,R. v. Davis,"[1999] 3 SCR 759, 1999 CanLII 638 (SCC)"
csc-scc,1999canlii637,R. v. Mills,"[1999] 3 SCR 668, 1999 CanLII 637 (SCC)"
csc-scc,1999canlii640,Public School Boards’ Assn. of Alberta v. Alberta (Attorney General),"[1999] 3 SCR 845, 1999 CanLII 640 (SCC)"
csc-scc,1999canlii666,R. v. Marshall,"[1999] 3 SCR 533, 1999 CanLII 666 (SCC)"
csc-scc,1999canlii636,R. v. Timm,"[1999] 3 SCR 666, 1999 CanLII 636 (SCC)"
csc-scc,1999canlii672,R. v. Groot,"[1999] 3 SCR 664, 1999 CanLII 672 (SCC)"
csc-scc,1999canlii641,Arsenault-Cameron v. Prince Edward Island,"[1999] 3 SCR 851, 1999 CanLII 641 (SCC)"
csc-scc,1999canlii671,R. v. Fleming,"[1999] 3 SCR 662, 1999 CanLII 671 (SCC)"
csc-scc,1999canlii670,R. v. Brown,"[1999] 3 SCR 660, 1999 CanLII 670 (SCC)"
csc-scc,1999canlii647,Shell Canada Ltd. v. Canada,"[1999] 3 SCR 622, 1999 CanLII 647 (SCC)"
csc-scc,1999canlii668,R. v. W. (G.),"[1999] 3 SCR 597, 1999 CanLII 668 (SCC)"
csc-scc,1999canlii667,R. v. F. (W.J.),"[1999] 3 SCR 569, 1999 CanLII 667 (SCC)"
csc-scc,1999canlii664,Guarantee Co. of North America v. Gordon Capital Corp.,"[1999] 3 SCR 423, 1999 CanLII 664 (SCC)"
csc-scc,1999canlii714,Royal Bank of Canada v. W. Got Associates Electric Ltd.,"[1999] 3 SCR 408, 1999 CanLII 714 (SCC)"
csc-scc,1999canlii669,R. v. Lance,"[1999] 3 SCR 658, 1999 CanLII 669 (SCC)"
csc-scc,1999canlii665,R. v. Marshall,"[1999] 3 SCR 456, 1999 CanLII 665 (SCC)"
csc-scc,1999canlii663,Perron-Malenfant v. Malenfant (Trustee of),"[1999] 3 SCR 375, 1999 CanLII 663 (SCC)"
csc-scc,1999canlii662,Poulin v. Serge Morency et Associés Inc.,"[1999] 3 SCR 351, 1999 CanLII 662 (SCC)"
csc-scc,1999canlii661,Abouchar v. Ottawa-Carleton French-language School Board -- Public Sector,"[1999] 3 SCR 343, 1999 CanLII 661 (SCC)"
csc-scc,1999canlii660,Des Champs v. Conseil des écoles séparées catholiques de langue française de Prescott-Russell,"[1999] 3 SCR 281, 1999 CanLII 660 (SCC)"
csc-scc,1999canlii659,Francis v. Baker,"[1999] 3 SCR 250, 1999 CanLII 659 (SCC)"
csc-scc,1999canlii658,R. v. Liew,"[1999] 3 SCR 227, 1999 CanLII 658 (SCC)"
csc-scc,1999canlii657,Wells v. Newfoundland,"[1999] 3 SCR 199, 1999 CanLII 657 (SCC)"
csc-scc,1999canlii656,Winters v. Legal Services Society,"[1999] 3 SCR 160, 1999 CanLII 656 (SCC)"
csc-scc,1999canlii655,Westbank First Nation v. British Columbia Hydro and Power Authority,"[1999] 3 SCR 134, 1999 CanLII 655 (SCC)"
csc-scc,1999canlii654,Fraser River Pile & Dredge Ltd. v. Can-Dive Services Ltd.,"[1999] 3 SCR 108, 1999 CanLII 654 (SCC)"
csc-scc,1999canlii653,New Brunswick (Minister of Health and Community Services) v. G. (J.),"[1999] 3 SCR 46, 1999 CanLII 653 (SCC)"
csc-scc,1999canlii652,British Columbia (Public Service Employee Relations Commission) v. BCGSEU,"[1999] 3 SCR 3, 1999 CanLII 652 (SCC)"
csc-scc,1999canlii651,"Allsco Building Products Ltd. v. U.F.C.W., Local 1288P","[1999] 2 SCR 1136, 1999 CanLII 651 (SCC)"
csc-scc,1999canlii650,"U.F.C.W., Local 1518, v. KMart Canada Ltd.","[1999] 2 SCR 1083, 1999 CanLII 650 (SCC)"
csc-scc,1999canlii649,Delisle v. Canada (Deputy Attorney General),"[1999] 2 SCR 989, 1999 CanLII 649 (SCC)"
csc-scc,1999canlii648,M & D Farm Ltd. v. Manitoba Agricultural Credit Corp.,"[1999] 2 SCR 961, 1999 CanLII 648 (SCC)"
csc-scc,1999canlii700,Best v. Best,"[1999] 2 SCR 868, 1999 CanLII 700 (SCC)"
csc-scc,1999canlii699,Baker v. Canada (Minister of Citizenship and Immigration),"[1999] 2 SCR 817, 1999 CanLII 699 (SCC)"
csc-scc,1999canlii698,Dobson (Litigation Guardian of) v. Dobson,"[1999] 2 SCR 753, 1999 CanLII 698 (SCC)"
csc-scc,1999canlii697,R. v. LePage,"[1999] 2 SCR 744, 1999 CanLII 697 (SCC)"
csc-scc,1999canlii696,Orlowski v. British Columbia (Forensic Psychiatric Institute),"[1999] 2 SCR 733, 1999 CanLII 696 (SCC)"
csc-scc,1999canlii695,Bese v. British Columbia (Forensic Psychiatric Institute),"[1999] 2 SCR 722, 1999 CanLII 695 (SCC)"
csc-scc,1999canlii694,Winko v. British Columbia (Forensic Psychiatric Institute),"[1999] 2 SCR 625, 1999 CanLII 694 (SCC)"
csc-scc,1999canlii693,Jacobi v. Griffiths,"[1999] 2 SCR 570, 1999 CanLII 693 (SCC)"
csc-scc,1999canlii692,Bazley v. Curry,"[1999] 2 SCR 534, 1999 CanLII 692 (SCC)"
csc-scc,1999canlii691,Hickey v. Hickey,"[1999] 2 SCR 518, 1999 CanLII 691 (SCC)"
csc-scc,1999canlii690,R. v. G. (B.),"[1999] 2 SCR 475, 1999 CanLII 690 (SCC)"
csc-scc,1999canlii689,R. v. White,"[1999] 2 SCR 417, 1999 CanLII 689 (SCC)"
csc-scc,1999canlii688,R. v. Stone,"[1999] 2 SCR 290, 1999 CanLII 688 (SCC)"
csc-scc,1999canlii687,Corbiere v. Canada (Minister of Indian and Northern Affairs),"[1999] 2 SCR 203, 1999 CanLII 687 (SCC)"
csc-scc,1999canlii686,M. v. H.,"[1999] 2 SCR 3, 1999 CanLII 686 (SCC)"
csc-scc,1999canlii685,Novak v. Bond,"[1999] 1 SCR 808, 1999 CanLII 685 (SCC)"
csc-scc,1999canlii684,R. v. Beaulac,"[1999] 1 SCR 768, 1999 CanLII 684 (SCC)"
csc-scc,1999canlii683,H. (D.) v. M. (H.),"[1999] 1 SCR 761, 1999 CanLII 20555 (SCC)"
csc-scc,1999canlii710,H. (D.) v. M. (H.),"[1999] 1 SCR 328, 1999 CanLII 710 (SCC)"
csc-scc,1999canlii682,Quebec (Deputy  Minister of Revenue) v. Nolisair International Inc. (Trustee of); Sécurité Saglac (1992) Inc. (Trustee of) v. Quebec (Deputy Minister of Revenue),"[1999] 1 SCR 759, 1999 CanLII 682 (SCC)"
csc-scc,1999canlii681,R. v. Trombley,"[1999] 1 SCR 757, 1999 CanLII 681 (SCC)"
csc-scc,1999canlii680,CanadianOxy Chemicals Ltd. v. Canada (Attorney General),"[1999] 1 SCR 743, 1999 CanLII 680 (SCC)"
csc-scc,1999canlii679,R. v. Gladue,"[1999] 1 SCR 688, 1999 CanLII 679 (SCC)"
csc-scc,1999canlii678,R. v. Monney,"[1999] 1 SCR 652, 1999 CanLII 678 (SCC)"
csc-scc,1999canlii677,M.J.B. Enterprises Ltd. v. Defence Construction (1951),"[1999] 1 SCR 619, 1999 CanLII 677 (SCC)"
csc-scc,1999canlii676,R. v. Campbell,"[1999] 1 SCR 565, 1999 CanLII 676 (SCC)"
csc-scc,1999canlii675,Law v. Canada (Minister of Employment and Immigration),"[1999] 1 SCR 497, 1999 CanLII 675 (SCC)"
csc-scc,1999canlii674,Smith v. Jones,"[1999] 1 SCR 455, 1999 CanLII 674 (SCC)"
csc-scc,1999canlii715,Bracklow  v.  Bracklow,"[1999] 1 SCR 420, 1999 CanLII 715 (SCC)"
csc-scc,1999canlii673,R. v. Sundown,"[1999] 1 SCR 393, 1999 CanLII 673 (SCC)"
csc-scc,1999canlii713,R. v. W.S. (R.),"[1999] 1 SCR 391, 1999 CanLII 713 (SCC)"
csc-scc,1999canlii711,R. v. Ewanchuk,"[1999] 1 SCR 330, 1999 CanLII 711 (SCC)"
csc-scc,1999canlii712,Quebec (Commission des droits de la personne et des droits de la jeunesse) v. Montreal (City); Quebec (Commission des droits de la personne et des droits de la jeunesse) v. Boisbriand (City),"[1999] 1 SCR 381, 1999 CanLII 712 (SCC)"
csc-scc,1999canlii709,R. v. Godoy,"[1999] 1 SCR 311, 1999 CanLII 709 (SCC)"
csc-scc,1999canlii708,Sail Labrador Ltd. v. Challenge One (The),"[1999] 1 SCR 265, 1999 CanLII 708 (SCC)"
csc-scc,1999canlii707,Chartier v. Chartier,"[1999] 1 SCR 242, 1999 CanLII 707 (SCC)"
csc-scc,1999canlii706,Ryan v. Victoria (City),"[1999] 1 SCR 201, 1999 CanLII 706 (SCC)"
csc-scc,1999canlii705,Cadbury Schweppes Inc. v. FBI Foods Ltd.,"[1999] 1 SCR 142, 1999 CanLII 705 (SCC)"
csc-scc,1999canlii704,Vancouver Society of Immigrant and Visible Minority Women v. M.N.R.,"[1999] 1 SCR 10, 1999 CanLII 704 (SCC)"
csc-scc,1999canlii703,Chambly (City) v. Gagnon,"[1999] 1 SCR 8, 1999 CanLII 703 (SCC)"
csc-scc,1999canlii702,Zink v. Graybec Immobilier Inc.,"[1999] 1 SCR 6, 1999 CanLII 702 (SCC)"
csc-scc,1999canlii701,Del Zotto v. Canada,"[1999] 1 SCR 3, 1999 CanLII 701 (SCC)"
csc-scc,1998canlii761,R. v. Campbell,"[1999] 2 SCR 956, 1998 CanLII 19118 (SCC)"
csc-scc,1998canlii776,R. v. Pearson,"[1998] 3 SCR 620, 1998 CanLII 776 (SCC)"
csc-scc,1998canlii775,R. v. Warsing,"[1998] 3 SCR 579, 1998 CanLII 775 (SCC)"
csc-scc,1998canlii774,R. v. Thomas,"[1998] 3 SCR 535, 1998 CanLII 774 (SCC)"
csc-scc,1998canlii19117,Shell Canada Ltd. v. Canada,"[1999] 3 SCR 616, 1998 CanLII 19117 (SCC)"
csc-scc,1998canlii773,R. v. White,"[1998] 3 SCR 534, 1998 CanLII 773 (SCC)"
csc-scc,1998canlii772,R. v. Campbell,"[1998] 3 SCR 533, 1998 CanLII 772 (SCC)"
csc-scc,1998canlii771,Ordon Estate v. Grail,"[1998] 3 SCR 437, 1998 CanLII 771 (SCC)"
csc-scc,1998canlii770,R. v. M. (M.R.),"[1998] 3 SCR 393, 1998 CanLII 770 (SCC)"
csc-scc,1998canlii769,R. v. Arp,"[1998] 3 SCR 339, 1998 CanLII 769 (SCC)"
csc-scc,1998canlii768,R. v. Rose,"[1998] 3 SCR 262, 1998 CanLII 768 (SCC)"
csc-scc,1998canlii19445,Corbière v. Canada (Minister of Indian and Northern Affairs),1998 CanLII 19445 (SCC)
csc-scc,1998canlii767,Lawlor v. Royal,"[1998] 3 SCR 260, 1998 CanLII 767 (SCC)"
csc-scc,1998canlii766,Garland v. Consumers' Gas Co.,"[1998] 3 SCR 112, 1998 CanLII 766 (SCC)"
csc-scc,1998canlii765,Degelder Construction Co. v. Dancorp Developments Ltd.,"[1998] 3 SCR 90, 1998 CanLII 765 (SCC)"
csc-scc,1998canlii764,R. v. Gallant,"[1998] 3 SCR 80, 1998 CanLII 764 (SCC)"
csc-scc,1998canlii763,R. v. MacDougall,"[1998] 3 SCR 45, 1998 CanLII 763 (SCC)"
csc-scc,1998canlii762,Consortium Developments (Clearwater) Ltd. v. Sarnia (City),"[1998] 3 SCR 3, 1998 CanLII 762 (SCC)"
csc-scc,1998canlii801,Eurig Estate (Re),"[1998] 2 SCR 565, 1998 CanLII 801 (SCC)"
csc-scc,1998canlii804,R. v. Lauda,"[1998] 2 SCR 683, 1998 CanLII 804 (SCC)"
csc-scc,1998canlii803,R. v. W. (D.D.),"[1998] 2 SCR 681, 1998 CanLII 803 (SCC)"
csc-scc,1998canlii802,R. v. Cook,"[1998] 2 SCR 597, 1998 CanLII 802 (SCC)"
csc-scc,1998canlii800,New Brunswick (Minister of Health and Community Services) v. L. (M.),"[1998] 2 SCR 534, 1998 CanLII 800 (SCC)"
csc-scc,1998canlii799,R. v. Wells,"[1998] 2 SCR 517, 1998 CanLII 799 (SCC)"
csc-scc,1998canlii798,R. v. Hodgson,"[1998] 2 SCR 449, 1998 CanLII 798 (SCC)"
csc-scc,1998canlii787,Pushpanathan v. Canada (Minister of Citizenship and Immigration),"[1998] 1 SCR 1222, 1998 CanLII 787 (SCC)"
csc-scc,1998canlii797,Ref. re Remuneration of Judges of Prov. Court of PEI; Ref. re Independence & Impartiality of Judges of Prov. Court of PEI; R. v. Campbell; R. v. Ekmecic; R. v. Wickman; Manitoba Prov. Judges Assn. v. Manitoba (Min. of Justice),"[1998] 2 SCR 443, 1998 CanLII 797 (SCC)"
csc-scc,1998canlii796,R. v. Cuerrier,"[1998] 2 SCR 371, 1998 CanLII 796 (SCC)"
csc-scc,1998canlii795,Continental Bank of Canada v. Canada,"[1998] 2 SCR 358, 1998 CanLII 795 (SCC)"
csc-scc,1998canlii794,Continental Bank Leasing Corp. v. Canada,"[1998] 2 SCR 298, 1998 CanLII 794 (SCC)"
csc-scc,1998canlii793,Reference re Secession of Quebec,"[1998] 2 SCR 217, 1998 CanLII 793 (SCC)"
csc-scc,1998canlii792,Merck Frosst Canada Inc. v. Canada (Minister of National Health and Welfare),"[1998] 2 SCR 193, 1998 CanLII 792 (SCC)"
csc-scc,1998canlii791,Eli Lilly & Co. v. Novopharm Ltd.,"[1998] 2 SCR 129, 1998 CanLII 791 (SCC)"
csc-scc,1998canlii790,R. v. Ménard,"[1998] 2 SCR 109, 1998 CanLII 790 (SCC)"
csc-scc,1998canlii789,R. v. White,"[1998] 2 SCR 72, 1998 CanLII 789 (SCC)"
csc-scc,1998canlii788,Gauthier v. Beaumont,"[1998] 2 SCR 3, 1998 CanLII 788 (SCC)"
csc-scc,1998canlii786,R. v. Daigle,"[1998] 1 SCR 1220, 1998 CanLII 786 (SCC)"
csc-scc,1998canlii785,R. v. Gellvear,"[1998] 1 SCR 1218, 1998 CanLII 785 (SCC)"
csc-scc,1998canlii784,R. v. Puskas,"[1998] 1 SCR 1207, 1998 CanLII 784 (SCC)"
csc-scc,1998canlii783,Union of New Brunswick Indians v. New Brunswick (Minister of Finance),"[1998] 1 SCR 1161, 1998 CanLII 783 (SCC)"
csc-scc,1998canlii782,R. v. Williams,"[1998] 1 SCR 1128, 1998 CanLII 782 (SCC)"
csc-scc,1998canlii781,"Battlefords and District Co-operatives Ltd. v. RWDSU, Local 544","[1998] 1 SCR 1118, 1998 CanLII 781 (SCC)"
csc-scc,1998canlii780,"Canada Safeway Ltd. v. RWDSU, Local 454","[1998] 1 SCR 1079, 1998 CanLII 780 (SCC)"
csc-scc,1998canlii778,Pushpanathan v. Canada (Minister of Citizenship and Immigration),"[1998] 1 SCR 982, 1998 CanLII 778 (SCC)"
csc-scc,1998canlii777,R. v. Abdallah,"[1998] 1 SCR 980, 1998 CanLII 777 (SCC)"
csc-scc,1998canlii829,Thomson Newspapers Co. v. Canada (Attorney General),"[1998] 1 SCR 877, 1998 CanLII 829 (SCC)"
csc-scc,1998canlii828,Schreiber v. Canada (Attorney General),"[1998] 1 SCR 841, 1998 CanLII 828 (SCC)"
csc-scc,1998canlii827,Duha Printers (Western) Ltd. v. Canada,"[1998] 1 SCR 795, 1998 CanLII 827 (SCC)"
csc-scc,1998canlii832,R. v. Druken,"[1998] 1 SCR 978, 1998 CanLII 832 (SCC)"
csc-scc,1998canlii831,R. v. Mullins-Johnson,"[1998] 1 SCR 977, 1998 CanLII 831 (SCC)"
csc-scc,1998canlii830,R. v. Bernier,"[1998] 1 SCR 975, 1998 CanLII 830 (SCC)"
csc-scc,1998canlii826,Neuman v. M.N.R.,"[1998] 1 SCR 770, 1998 CanLII 826 (SCC)"
csc-scc,1998canlii825,R. v. Reitsma,"[1998] 1 SCR 769, 1998 CanLII 825 (SCC)"
csc-scc,1998canlii824,Chippewas of Kettle and Stony Point v. Canada (Attorney General),"[1998] 1 SCR 756, 1998 CanLII 824 (SCC)"
csc-scc,1998canlii821,R. v. Al Klippert Ltd.,"[1998] 1 SCR 737, 1998 CanLII 821 (SCC)"
csc-scc,1998canlii820,R. v. Consolidated Maybrun Mines Ltd.,"[1998] 1 SCR 706, 1998 CanLII 820 (SCC)"
csc-scc,1998canlii779,M & D Farm Ltd. v. Manitoba Agricultural Credit Corp.,"[1998] 1 SCR 1074, 1998 CanLII 779 (SCC)"
csc-scc,1998canlii823,R. v. Jussila,"[1998] 1 SCR 755, 1998 CanLII 823 (SCC)"
csc-scc,1998canlii822,R. v. Reed,"[1998] 1 SCR 753, 1998 CanLII 822 (SCC)"
